sale_id,customer_id,product_id,sale_date,quantity,sales_amount,discount,profit
4041,76602787,557908,2025-07-10,5,4711.85,687.01,705.69
4042,46682777,516376,2025-12-01,5,4387.15,426.04,549.48
4043,11153360,747801,2025-08-06,2,555.52,105.56,77.02
4044,47590944,799952,2025-08-12,5,4613.2,51.02,905.23
4045,91320466,937542,2025-01-30,2,194.08,25.51,15.41
4046,50088518,120385,2025-11-06,5,2989.55,116.94,395.09
4047,57833505,107548,2025-07-08,1,891.6,35.83,162.29
4048,34281470,171602,2025-03-21,5,4417.2,353.23,594.17
4049,60835946,131748,2025-07-18,4,325.4,8.35,41.07
4050,41155125,4452,2025-01-05,5,849.4,18.46,85.93
4051,15631726,451933,2025-05-15,4,2275.76,229.5,358.38
4052,46504355,56589,2025-05-09,3,1553.31,30.25,261.08
4053,22931642,697683,2025-10-06,3,371.22,6.69,46.22
4054,61320989,741341,2025-08-05,4,3695.36,344.36,302.72
4055,24000329,451812,2025-05-31,2,1061.7,210.0,108.8
4056,76359458,36412,2025-11-19,3,1193.04,9.92,202.19
4057,84826389,949818,2025-08-24,2,966.1,189.36,116.66
4058,27336589,621677,2025-12-04,4,1271.2,40.12,229.26
4059,9278983,721521,2025-03-09,1,417.39,32.97,46.87
4060,4444673,473647,2025-06-20,1,43.05,0.93,7.91
4061,25503067,687218,2025-06-27,2,635.64,32.94,116.95
4062,12277039,365133,2025-01-07,4,3661.8,144.64,674.92
4063,60904312,952124,2025-08-29,5,635.4,103.84,60.56
4064,41874489,692985,2025-12-16,2,394.78,62.63,32.55
4065,14161586,435929,2025-11-11,4,3427.56,328.17,361.17
4066,50781611,291238,2025-11-08,1,746.03,96.17,65.36
4067,81822935,131937,2025-01-17,1,287.81,9.28,39.24
4068,92027021,36412,2025-10-30,3,1193.04,80.88,160.59
4069,4200802,217710,2025-03-08,2,117.18,17.38,13.94
4070,53640286,914071,2025-07-30,2,593.88,75.1,80.2
4071,47206881,448752,2025-01-24,3,480.21,38.4,37.84
4072,2875442,33797,2025-08-19,2,1776.24,63.84,219.36
4073,99156138,697683,2025-11-22,2,247.48,26.07,19.75
4074,50105174,366066,2025-01-14,3,2755.74,36.99,384.46
4075,69126963,970529,2025-12-12,1,827.44,43.41,123.26
4076,38613295,953175,2025-03-08,2,450.42,64.05,55.04
4077,29664214,89084,2025-05-20,4,2395.32,425.84,375.14
4078,33544355,532965,2025-11-07,2,614.46,12.0,72.02
4079,86995126,462526,2025-02-24,4,1799.88,23.97,165.12
4080,21409946,901144,2025-07-19,2,680.72,78.1,100.69
4081,97873848,513199,2025-05-11,1,422.23,10.13,78.04
4082,25585013,853932,2025-03-25,4,3764.76,712.83,372.98
4083,38549299,140154,2025-07-23,4,684.8,136.76,76.52
4084,21524495,378287,2025-03-14,5,1664.2,283.6,154.66
4085,88045094,661577,2025-03-31,3,2162.85,193.43,295.95
4086,17696094,329351,2025-04-08,3,932.61,149.28,113.48
4087,64748953,274207,2025-09-07,4,1314.04,136.76,139.68
4088,11775073,398340,2025-03-04,5,3259.65,323.89,274.72
4089,18642306,36412,2025-02-05,4,1590.72,220.5,178.46
4090,949062,952168,2025-11-26,5,1184.75,220.89,154.03
4091,85658166,942001,2025-03-06,3,2014.65,172.21,357.78
4092,41612464,53833,2025-04-02,2,269.38,36.45,36.23
4093,49050014,376447,2025-07-03,4,2899.36,30.8,492.78
4094,94404245,378676,2025-11-06,3,2644.26,49.75,434.66
4095,82770142,712307,2025-03-17,1,264.89,17.54,19.83
4096,83304462,839170,2025-07-08,4,1926.52,172.63,249.67
4097,89704218,712003,2025-08-25,3,2015.04,101.63,381.14
4098,14207332,537274,2025-08-29,5,3513.55,14.13,666.62
4099,80499378,714999,2025-12-13,5,4412.55,386.21,457.64
4100,3875480,784827,2025-07-18,2,548.5,41.41,69.76
4101,90753712,491314,2025-02-09,4,3893.76,312.15,423.43
4102,17106161,53833,2025-05-01,4,538.76,29.29,94.24
4103,57505804,863930,2025-03-28,2,485.14,21.9,39.99
4104,40727086,753354,2025-07-16,2,847.12,49.2,120.56
4105,7378768,124290,2025-07-15,1,39.65,3.33,6.88
4106,10088428,525531,2025-12-08,3,2493.3,447.3,174.45
4107,90902199,600767,2025-01-05,5,3612.1,589.33,531.52
4108,74515162,77308,2025-02-25,3,669.81,100.23,70.22
4109,90856813,131136,2025-03-26,4,151.2,14.01,14.84
4110,69089982,613942,2025-02-08,4,2180.0,122.53,257.2
4111,76019750,532965,2025-07-29,4,1228.92,37.04,104.76
4112,83588803,51036,2025-04-17,5,4658.05,673.42,564.82
4113,60319216,890232,2025-05-15,1,432.0,9.61,63.89
4114,60300263,762527,2025-07-27,1,690.08,32.65,61.33
4115,51547198,820973,2025-05-19,2,229.04,40.09,34.39
4116,55060796,448752,2025-01-11,5,800.35,41.58,107.54
4117,24308515,14145,2025-02-07,2,1261.68,76.12,194.72
4118,65660660,659290,2025-07-11,2,638.68,108.35,45.75
4119,84986716,962591,2025-05-12,1,130.01,6.9,15.36
4120,24357425,589812,2025-07-12,5,815.15,1.26,133.43
4121,1108176,500739,2025-05-28,2,719.96,96.0,79.32
4122,62721353,677542,2025-12-17,1,212.61,24.0,37.11
4123,31328762,566052,2025-09-13,1,87.3,15.53,13.37
4124,31233120,397973,2025-01-20,5,3643.65,556.51,473.09
4125,89995124,689769,2025-04-30,5,233.1,5.68,30.86
4126,1588560,378230,2025-01-11,4,665.68,21.87,100.64
4127,60974181,18035,2025-04-06,4,3875.76,577.49,499.52
4128,61516967,890623,2025-02-23,1,354.52,42.09,28.71
4129,7522036,679865,2025-06-30,1,347.91,68.17,28.03
4130,81160474,764014,2025-12-21,2,1224.08,85.45,115.29
4131,43649266,968887,2025-08-03,5,203.5,14.14,25.31
4132,63349378,328457,2025-09-04,5,4292.85,8.75,828.2
4133,5901440,891833,2025-01-06,5,2465.95,365.85,331.63
4134,96511007,120532,2025-03-31,1,697.53,68.63,111.09
4135,80858127,217710,2025-08-17,1,58.59,8.67,4.33
4136,33658749,319388,2025-01-03,4,2631.2,349.67,413.42
4137,25747787,669378,2025-03-30,3,636.42,95.49,87.79
4138,84468124,880510,2025-01-11,4,3805.72,12.57,545.2
4139,30979436,681063,2025-10-27,4,1285.12,206.06,111.81
4140,41878908,491521,2025-12-07,3,1669.05,184.88,174.07
4141,80571942,914071,2025-11-06,5,1484.7,253.57,161.85
4142,37362180,217710,2025-04-22,4,234.36,1.83,37.98
4143,94033330,305754,2025-04-23,2,1959.98,192.04,183.21
4144,81373608,378676,2025-08-13,5,4407.1,318.38,417.03
4145,21573815,516376,2025-06-04,4,3509.72,684.33,339.22
4146,82804543,451812,2025-08-19,5,2654.25,328.69,422.22
4147,90649019,704868,2025-01-08,5,967.3,132.65,147.23
4148,28277304,317242,2025-02-22,2,396.3,37.86,69.56
4149,69863493,365132,2025-10-06,3,688.14,115.03,57.94
4150,74761384,914071,2025-07-04,1,296.94,14.04,36.17
4151,72564495,432617,2025-02-12,3,2589.54,206.69,234.69
4152,31410886,611575,2025-10-18,4,1928.24,252.01,214.63
4153,50518311,677542,2025-02-28,1,212.61,13.74,24.98
4154,40256341,689769,2025-05-01,5,233.1,8.68,19.46
4155,85854265,89084,2025-10-05,1,598.83,36.91,110.93
4156,80567870,647462,2025-08-22,3,979.26,52.12,114.91
4157,78678612,723678,2025-03-30,5,3377.3,119.23,581.62
4158,12560669,690565,2025-10-03,2,1902.54,75.48,341.27
4159,89986926,492958,2025-11-07,2,168.4,28.66,15.5
4160,80935110,820541,2025-12-28,4,2304.88,153.71,242.47
4161,49574186,833557,2025-10-10,4,1691.48,17.91,237.85
4162,60904312,382511,2025-03-28,1,702.54,105.52,106.63
4163,30823988,557908,2025-01-12,2,1884.74,31.75,202.32
4164,81352781,336847,2025-10-01,4,3747.92,157.02,678.33
4165,89669139,70969,2025-10-19,2,1263.4,95.47,115.3
4166,40392019,567671,2025-01-10,1,418.48,39.07,60.97
4167,25128143,602241,2025-10-24,3,2929.65,337.09,514.01
4168,19182548,365132,2025-10-17,1,229.38,34.14,22.05
4169,67538982,951463,2025-02-10,3,2362.2,292.18,326.29
4170,93122847,140154,2025-05-25,4,684.8,63.17,68.67
4171,54885705,704868,2025-07-11,1,193.46,24.35,27.12
4172,60446619,300159,2025-12-17,5,221.75,40.65,24.04
4173,42432226,385113,2025-04-11,1,816.38,162.5,63.98
4174,16543242,832348,2025-02-28,1,831.43,88.62,70.61
4175,1497747,945635,2025-08-24,2,1557.8,273.87,133.82
4176,31233120,140154,2025-01-03,4,684.8,59.75,54.58
4177,12469338,739448,2025-09-26,3,2266.98,19.56,275.93
4178,30619659,954722,2025-08-31,3,1849.35,16.91,179.34
4179,99412119,820541,2025-03-14,1,576.22,104.37,67.15
4180,38565569,721521,2025-09-02,1,417.39,66.41,62.8
4181,73869823,952124,2025-02-28,5,635.4,0.64,68.22
4182,55738118,888807,2025-07-05,5,1152.9,146.61,188.43
4183,39959491,298985,2025-01-01,4,735.04,83.45,55.05
4184,45553300,171602,2025-09-29,2,1766.88,52.16,241.49
4185,15417130,60619,2025-12-22,2,1452.82,99.06,200.73
4186,48647253,600767,2025-09-19,4,2889.68,462.56,421.51
4187,52617081,784673,2025-12-17,1,491.39,96.09,65.95
4188,4378755,913428,2025-02-05,4,1568.88,54.49,238.27
4189,2517955,871592,2025-09-24,4,3481.16,54.36,490.5
4190,1705969,566052,2025-11-14,2,174.6,6.85,19.39
4191,62541176,832348,2025-11-26,3,2494.29,254.51,238.65
4192,46828932,107548,2025-10-06,3,2674.8,111.11,473.04
4193,31324823,962054,2025-03-23,5,84.3,12.15,11.35
4194,41494517,669378,2025-11-02,5,1060.7,12.79,121.71
4195,90743791,848226,2025-04-06,3,628.77,66.02,84.07
4196,25287111,194682,2025-06-17,2,1824.58,152.99,187.6
4197,38780509,327290,2025-08-31,3,2586.84,181.26,338.65
4198,99893898,784827,2025-07-31,4,1097.0,177.03,116.36
4199,49806393,398340,2025-02-09,4,2607.72,424.59,260.49
4200,97411107,63769,2025-06-30,5,4390.35,40.42,544.0
4201,12851610,818990,2025-12-25,2,327.1,1.43,61.58
4202,88866835,667163,2025-01-07,2,882.4,68.58,144.6
4203,32003512,709916,2025-10-21,4,135.04,24.85,9.19
4204,55028958,667163,2025-04-28,4,1764.8,40.02,277.02
4205,70179018,679284,2025-08-28,3,2633.67,46.71,235.79
4206,77085443,492958,2025-06-03,3,252.6,24.73,38.97
4207,65963876,455755,2025-12-12,4,176.36,13.62,29.05
4208,13604883,784827,2025-09-09,2,548.5,11.91,75.99
4209,10830043,67197,2025-05-01,5,2761.0,277.02,411.61
4210,54837637,324809,2025-05-07,3,1824.0,115.64,288.5
4211,25981385,818522,2025-06-27,4,384.36,53.69,54.35
4212,63858550,990993,2025-12-28,5,1318.5,217.12,193.55
4213,95594611,425341,2025-02-17,3,1458.84,194.77,147.92
4214,35402531,144124,2025-01-09,3,488.01,83.1,57.15
4215,31324823,478531,2025-10-21,4,3301.84,452.82,390.9
4216,43518622,34200,2025-09-18,5,1599.0,17.11,308.76
4217,4438410,832348,2025-06-21,3,2494.29,171.77,404.93
4218,17159117,34200,2025-05-08,2,639.6,67.54,87.69
4219,9314637,803607,2025-03-15,1,949.73,178.43,87.99
4220,97928541,894539,2025-05-14,4,1781.92,259.67,217.73
4221,96853930,621677,2025-09-18,2,635.6,79.36,54.54
4222,55738118,324809,2025-10-06,4,2432.0,115.15,209.77
4223,20310720,798639,2025-05-25,1,211.25,35.22,28.29
4224,32564478,897083,2025-10-23,5,4863.45,928.93,595.38
4225,58238092,153019,2025-08-24,5,4739.75,204.61,801.59
4226,701493,818990,2025-04-10,1,163.55,20.43,12.45
4227,14207332,739448,2025-02-01,5,3778.3,271.76,332.06
4228,89412038,451812,2025-05-17,3,1592.55,282.22,245.4
4229,80858127,954722,2025-03-15,2,1232.9,102.16,208.91
4230,24107959,4452,2025-10-13,4,679.52,63.29,122.86
4231,47387512,652118,2025-03-14,5,110.2,4.1,9.83
4232,31981068,39154,2025-09-08,1,946.86,129.48,162.16
4233,86715467,319388,2025-06-12,2,1315.6,21.52,177.35
4234,38748727,305754,2025-09-18,1,979.99,114.03,116.63
4235,43307488,820973,2025-01-26,4,458.08,52.0,79.58
4236,10700664,930284,2025-08-10,5,947.35,122.3,158.6
4237,49756591,659290,2025-12-24,3,958.02,20.46,90.88
4238,79726146,63769,2025-07-11,2,1756.14,227.64,181.68
4239,72132838,52729,2025-11-02,5,1580.1,192.2,162.72
4240,32635818,146840,2025-08-03,1,786.85,69.14,140.92
4241,81940369,723678,2025-04-17,3,2026.38,215.96,205.72
4242,46885873,654297,2025-11-09,1,13.25,2.47,1.07
4243,41073776,848226,2025-03-18,1,209.59,13.62,34.3
4244,70420271,337168,2025-11-27,5,2727.45,227.07,488.86
4245,23348269,600767,2025-04-19,1,722.42,32.14,61.13
4246,27824078,56589,2025-10-20,2,1035.54,25.54,145.03
4247,17929886,140154,2025-11-14,2,342.4,27.54,52.98
4248,24644542,33797,2025-08-02,2,1776.24,151.7,315.14
4249,97557157,53833,2025-10-28,1,134.69,2.18,17.62
4250,34588087,317242,2025-10-02,2,396.3,71.8,63.4
4251,98444183,67197,2025-09-01,3,1656.6,152.91,287.41
4252,58170168,585299,2025-05-18,1,799.46,131.22,66.75
4253,47043878,927651,2025-01-06,5,2133.6,162.88,359.53
4254,19556566,712003,2025-08-06,1,671.68,116.6,106.12
4255,84456355,487931,2025-09-23,2,1418.16,129.77,180.55
4256,4439806,992178,2025-09-22,2,1264.86,104.83,119.16
4257,95334407,847349,2025-08-31,5,3905.4,234.86,725.23
4258,20314691,700048,2025-05-04,3,423.84,21.05,79.43
4259,20625627,561860,2025-10-06,4,3499.12,574.09,479.92
4260,29451600,365133,2025-07-28,1,915.45,17.87,80.77
4261,11071601,425341,2025-05-05,2,972.56,20.73,153.54
4262,32929817,9436,2025-05-28,1,88.43,6.2,14.5
4263,39976965,82484,2025-08-24,3,2744.64,434.87,344.7
4264,35885052,337168,2025-05-14,2,1090.98,74.98,192.95
4265,93507573,153019,2025-08-23,2,1895.9,221.03,206.82
4266,10605484,298985,2025-07-13,3,551.28,57.39,40.81
4267,67708491,425341,2025-11-29,5,2431.4,256.44,236.85
4268,76327561,578097,2025-06-14,4,1070.44,71.17,120.4
4269,19682060,222892,2025-05-12,1,869.22,169.64,101.27
4270,51031122,930284,2025-02-03,1,189.47,7.3,26.34
4271,43518622,723678,2025-02-06,3,2026.38,6.32,345.0
4272,24144240,398340,2025-08-09,2,1303.86,7.31,230.47
4273,81533356,578097,2025-01-08,2,535.22,72.41,63.95
4274,23982977,700048,2025-01-09,3,423.84,47.82,67.7
4275,57566548,306177,2025-01-23,4,3076.96,403.33,315.65
4276,94730288,677542,2025-07-12,3,637.83,116.16,65.82
4277,46185579,679321,2025-01-16,2,1476.92,230.04,115.02
4278,49970560,284460,2025-02-11,3,1517.85,245.35,200.34
4279,37759707,287070,2025-09-26,1,443.17,68.97,48.98
4280,49136375,171602,2025-07-22,3,2650.32,496.05,308.48
4281,31978160,714999,2025-03-31,4,3530.04,599.44,352.41
4282,13383642,712003,2025-05-10,5,3358.4,46.56,438.88
4283,51661209,552883,2025-02-16,3,2664.48,420.66,334.52
4284,57213543,762527,2025-01-09,2,1380.16,257.09,194.71
4285,42012717,798639,2025-01-28,2,422.5,58.51,62.97
4286,73799927,455083,2025-10-22,5,4795.05,568.88,645.55
4287,32527479,243235,2025-06-29,4,436.12,43.69,40.61
4288,14472401,219598,2025-04-02,1,367.08,37.44,32.82
4289,84572019,669378,2025-11-14,4,848.56,154.82,74.37
4290,65543312,832348,2025-05-16,3,2494.29,17.61,279.24
4291,40275138,354409,2025-04-13,5,1625.4,69.19,175.2
4292,91590001,336847,2025-08-23,3,2810.94,254.85,503.31
4293,29562072,706112,2025-01-24,3,1436.37,281.43,132.22
4294,63339001,687218,2025-11-26,5,1589.1,32.98,129.36
4295,32003512,677169,2025-08-18,2,522.06,49.66,40.56
4296,6579892,567671,2025-02-02,2,836.96,4.96,90.61
4297,97557157,532965,2025-11-27,4,1228.92,58.96,145.28
4298,89968482,697683,2025-08-13,5,618.7,55.16,84.61
4299,191616,859361,2025-11-05,5,2161.95,145.71,202.19
4300,72263318,803607,2025-02-07,2,1899.46,303.24,181.13
4301,46515922,15314,2025-03-24,4,2315.4,3.6,387.43
4302,71615827,753354,2025-05-30,4,1694.24,297.74,131.83
4303,12302179,567671,2025-05-30,3,1255.44,49.31,119.17
4304,11387110,89084,2025-11-03,3,1796.49,51.19,272.24
4305,9274874,894539,2025-04-30,5,2227.4,59.83,226.17
4306,1705969,799952,2025-12-10,4,3690.56,499.48,481.92
4307,79942821,927651,2025-08-21,3,1280.16,15.17,237.87
4308,53605257,962054,2025-06-28,3,50.58,0.76,8.86
4309,68939350,621677,2025-07-15,1,317.8,37.33,42.1
4310,10418604,654623,2025-12-21,1,422.14,69.62,61.77
4311,13494314,654297,2025-07-30,4,53.0,0.62,8.93
4312,30823988,51036,2025-02-15,5,4658.05,194.83,891.12
4313,13189939,376447,2025-08-29,5,3624.2,452.65,586.94
4314,16436211,890623,2025-01-18,2,709.04,31.01,104.33
4315,24337950,4452,2025-06-03,4,679.52,100.66,78.06
4316,42432226,807452,2025-12-15,5,720.95,113.95,53.36
4317,820740,672059,2025-03-06,2,1345.46,152.16,111.97
4318,1342184,291238,2025-05-14,4,2984.12,341.62,247.41
4319,8205155,94225,2025-01-04,4,308.44,36.25,25.04
4320,90150193,264803,2025-12-11,2,1991.96,329.37,219.04
4321,91562028,34186,2025-05-11,3,2776.95,124.88,420.0
4322,80286283,611575,2025-10-14,5,2410.3,421.58,224.84
4323,82708090,679321,2025-03-19,4,2953.84,112.72,427.8
4324,13796199,532965,2025-05-28,2,614.46,27.01,86.66
4325,52337289,726958,2025-05-27,5,4437.4,106.75,542.37
4326,9246851,952168,2025-11-01,3,710.85,86.8,92.6
4327,47955004,659290,2025-05-24,2,638.68,68.97,76.28
4328,36146306,300159,2025-12-23,1,44.35,3.4,3.5
4329,44410149,82484,2025-04-07,4,3659.52,460.48,344.1
4330,91602727,67197,2025-12-25,5,2761.0,110.94,462.21
4331,62526567,927651,2025-11-02,5,2133.6,240.58,317.56
4332,84216691,120385,2025-09-12,3,1793.73,225.13,169.46
4333,60698094,818522,2025-03-06,1,96.09,13.88,8.47
4334,46828932,880510,2025-05-10,5,4757.15,572.28,783.0
4335,72702075,585299,2025-09-06,5,3997.3,715.37,343.53
4336,38875754,690565,2025-09-17,3,2853.81,402.71,252.67
4337,6982488,883013,2025-04-24,4,3959.52,759.7,361.58
4338,60618999,700048,2025-01-04,5,706.4,12.18,137.11
4339,20163931,592784,2025-09-09,3,841.05,25.76,77.67
4340,60698094,970529,2025-09-30,4,3309.76,191.51,395.04
4341,57662767,237083,2025-06-25,3,1731.39,257.11,207.26
4342,83867512,18035,2025-01-27,1,968.94,135.46,151.32
4343,22524981,739448,2025-08-09,2,1511.32,280.76,243.11
4344,94706375,470449,2025-10-12,4,3311.08,515.8,256.83
4345,77085443,679321,2025-01-06,2,1476.92,252.63,118.25
4346,24896263,398340,2025-03-10,2,1303.86,136.7,211.57
4347,25706121,723678,2025-02-15,4,2701.84,70.97,309.76
4348,89523804,585299,2025-04-30,2,1598.92,233.02,215.49
4349,98088303,552883,2025-07-04,5,4440.8,354.87,764.57
4350,79076101,600767,2025-05-27,1,722.42,114.6,84.08
4351,36146306,542300,2025-11-13,5,1276.75,69.97,105.05
4352,82374625,171602,2025-06-02,5,4417.2,651.34,301.97
4353,7522036,799688,2025-12-21,4,1238.48,24.27,197.17
4354,12305040,11422,2025-05-13,4,508.64,9.93,54.41
4355,35237846,894539,2025-05-19,4,1781.92,123.46,278.49
4356,90665975,461804,2025-08-29,3,932.07,82.41,113.09
4357,93699264,760684,2025-12-25,3,214.8,7.43,34.92
4358,35133191,57405,2025-03-14,5,3038.35,382.75,487.25
4359,3399251,287070,2025-04-10,1,443.17,86.84,34.64
4360,68475914,337168,2025-08-18,2,1090.98,105.15,155.02
4361,19084027,876139,2025-06-25,2,831.5,161.96,70.76
4362,1491857,540618,2025-06-12,1,317.05,36.63,52.82
4363,2414265,274207,2025-09-04,1,328.51,3.1,40.81
4364,35420673,658389,2025-09-05,2,305.1,19.11,54.2
4365,28991365,602241,2025-06-25,2,1953.1,38.8,205.34
4366,6291143,606256,2025-04-11,1,369.28,44.69,30.21
4367,60062501,144124,2025-02-18,4,650.68,120.97,65.32
4368,36222767,33955,2025-09-11,4,744.32,134.35,69.04
4369,13130974,723678,2025-01-12,3,2026.38,122.22,203.69
4370,57081917,757274,2025-08-15,5,491.6,64.36,66.05
4371,91614690,500739,2025-04-03,3,1079.94,152.01,122.2
4372,92209869,820541,2025-02-25,2,1152.44,96.53,208.05
4373,45323391,487931,2025-09-17,4,2836.32,530.57,459.57
4374,21577948,647462,2025-11-10,1,326.42,31.56,25.49
4375,3100301,60619,2025-10-29,2,1452.82,17.41,138.32
4376,29562072,679321,2025-12-26,5,3692.3,284.19,626.91
4377,85340038,672059,2025-08-19,4,2690.92,32.67,509.85
4378,30065862,376447,2025-02-13,5,3624.2,505.2,311.82
4379,4438410,473647,2025-02-20,4,172.2,7.56,24.45
4380,6187807,500739,2025-06-26,2,719.96,104.72,52.19
4381,63184222,771228,2025-08-17,2,166.36,0.6,13.81
4382,6853981,991434,2025-06-30,1,237.62,26.91,36.38
4383,44030130,689769,2025-06-25,3,139.86,11.28,23.48
4384,24043135,839170,2025-04-26,3,1444.89,3.8,280.71
4385,81377917,491314,2025-10-11,5,4867.2,397.86,888.08
4386,84468124,11422,2025-01-14,2,254.32,7.32,44.61
4387,80419534,500633,2025-01-18,2,309.0,44.93,35.78
4388,56457995,328457,2025-12-05,5,4292.85,430.71,361.39
4389,93321933,60619,2025-06-16,5,3632.05,234.19,556.09
4390,644189,578097,2025-07-05,3,802.83,97.02,60.08
4391,8739903,462526,2025-07-06,5,2249.85,82.44,417.24
4392,60565603,557908,2025-07-14,3,2827.11,149.55,369.47
4393,99784559,760684,2025-09-03,2,143.2,20.52,20.69
4394,16341776,187399,2025-10-17,5,267.45,32.2,45.84
4395,60319216,600767,2025-06-06,2,1444.84,167.6,122.65
4396,59643062,832348,2025-05-03,5,4157.15,576.87,425.82
4397,26936578,890623,2025-11-14,5,1772.6,204.57,137.52
4398,91778474,36412,2025-02-26,2,795.36,122.24,120.45
4399,38327793,94225,2025-04-15,1,77.11,5.51,6.57
4400,41194825,196719,2025-05-22,5,1087.5,205.3,90.64
4401,42615134,712307,2025-11-03,4,1059.56,46.4,93.51
4402,27304727,140489,2025-05-27,4,2600.8,211.44,269.78
4403,37551429,367391,2025-10-13,1,939.55,86.64,170.57
4404,93284515,561860,2025-06-21,4,3499.12,628.62,555.84
4405,43243913,913428,2025-11-27,2,784.44,34.55,111.01
4406,68307253,537274,2025-01-19,3,2108.13,225.03,351.89
4407,12277039,433521,2025-06-09,4,1285.32,175.54,107.6
4408,4789829,659290,2025-05-31,4,1277.36,41.18,201.7
4409,45553300,767398,2025-05-29,5,110.7,14.66,14.4
4410,18940384,798639,2025-08-12,1,211.25,12.48,19.63
4411,6812439,925482,2025-01-02,4,1900.16,338.7,252.75
4412,55007963,913428,2025-04-20,5,1961.1,87.0,252.88
4413,19216141,328457,2025-04-23,5,4292.85,301.34,403.63
4414,19216141,131748,2025-01-14,5,406.75,69.12,48.23
4415,9738801,274207,2025-05-04,5,1642.55,312.43,204.25
4416,82529927,820541,2025-05-26,4,2304.88,86.25,443.08
4417,16256136,807452,2025-08-27,3,432.57,44.11,53.64
4418,82032191,706112,2025-03-05,1,478.79,5.63,70.56
4419,93018527,837480,2025-03-27,2,434.8,42.6,47.63
4420,1655637,140489,2025-03-08,2,1300.4,129.95,145.51
4421,72797175,6405,2025-07-14,5,1182.55,151.34,149.13
4422,74179536,329351,2025-01-31,3,932.61,53.26,152.27
4423,62416456,284460,2025-02-07,2,1011.9,173.9,125.38
4424,97492493,196719,2025-03-26,3,652.5,58.72,94.8
4425,6025470,77308,2025-06-25,3,669.81,12.07,83.17
4426,28995786,700048,2025-02-19,1,141.28,13.53,14.77
4427,42432226,473647,2025-02-06,3,129.15,9.08,14.06
4428,29562072,329351,2025-10-15,3,932.61,55.44,86.69
4429,84572019,444361,2025-09-03,5,4113.15,297.19,425.72
4430,87120918,470449,2025-10-22,3,2483.31,35.93,411.11
4431,51669263,613942,2025-09-23,2,1090.0,15.35,131.84
4432,37633848,949818,2025-10-08,1,483.05,72.61,48.35
4433,72760434,962591,2025-06-17,5,650.05,94.13,96.77
4434,67729191,903336,2025-12-14,3,1655.64,285.24,222.75
4435,52048413,993331,2025-04-19,3,307.32,45.51,45.83
4436,99301505,222892,2025-01-27,2,1738.44,149.28,276.97
4437,3408982,600767,2025-04-07,2,1444.84,1.13,126.5
4438,98930670,33797,2025-06-02,2,1776.24,336.35,273.14
4439,7728406,306177,2025-08-17,2,1538.48,303.49,100.98
4440,1134585,726958,2025-10-29,1,887.48,169.74,135.46
4441,43377076,51036,2025-11-22,3,2794.83,373.08,482.3
4442,31456752,378676,2025-12-18,5,4407.1,294.26,426.92
4443,14367270,925482,2025-10-26,2,950.08,10.46,161.33
4444,9573071,712307,2025-06-12,1,264.89,5.2,51.02
4445,96001315,91670,2025-12-13,2,878.48,44.75,158.96
4446,37227953,564692,2025-04-25,2,431.3,16.45,77.75
4447,81541985,455083,2025-07-03,5,4795.05,70.45,832.56
4448,88346104,9436,2025-12-25,2,176.86,25.29,30.02
4449,376144,186168,2025-11-17,1,878.8,97.61,104.56
4450,3872421,992178,2025-11-26,4,2529.72,69.8,285.3
4451,66023110,897083,2025-03-27,5,4863.45,718.16,379.77
4452,25977417,540618,2025-03-16,1,317.05,29.48,47.49
4453,30891209,131937,2025-08-05,4,1151.24,19.28,93.01
4454,1174162,652118,2025-06-12,3,66.12,4.98,10.68
4455,78961097,243235,2025-03-23,1,109.03,12.58,13.34
4456,8457972,669378,2025-04-03,4,848.56,70.23,117.85
4457,86483673,478531,2025-10-22,1,825.46,55.94,65.96
4458,30468930,222892,2025-06-22,2,1738.44,89.61,186.39
4459,79942821,654297,2025-01-14,4,53.0,0.23,5.62
4460,52428250,397973,2025-08-16,2,1457.46,21.29,193.11
4461,26199489,669378,2025-09-02,5,1060.7,156.67,103.48
4462,92123198,63769,2025-02-05,1,878.07,162.47,132.58
4463,94730288,300159,2025-04-22,2,88.7,3.39,10.94
4464,33671354,689769,2025-08-06,3,139.86,18.17,20.43
4465,31527100,136533,2025-09-19,2,1652.42,95.21,277.74
4466,16256136,606256,2025-04-19,5,1846.4,283.3,191.92
4467,11143197,739534,2025-03-14,2,1989.12,94.96,336.81
4468,21481338,237083,2025-12-15,2,1154.26,89.28,177.81
4469,89157395,552883,2025-09-17,1,888.16,96.39,143.32
4470,47625855,196719,2025-08-22,5,1087.5,83.59,196.96
4471,27620326,63769,2025-10-24,2,1756.14,172.48,184.91
4472,28289030,602241,2025-08-26,4,3906.2,622.35,421.57
4473,8228843,451933,2025-05-02,3,1706.82,156.33,216.01
4474,15661901,449106,2025-05-29,5,242.75,5.32,26.49
4475,61486140,839170,2025-12-15,4,1926.52,364.41,145.26
4476,10789681,692985,2025-09-14,4,789.56,155.15,118.8
4477,46369552,365133,2025-09-21,2,1830.9,353.47,265.75
4478,93924203,361361,2025-01-18,2,1652.42,317.33,148.59
4479,67310893,56589,2025-09-10,4,2071.08,404.18,209.76
4480,51014003,256783,2025-09-04,2,1813.08,152.74,271.88
4481,64906311,863930,2025-12-31,2,485.14,39.29,51.81
4482,88223261,240179,2025-11-09,5,452.8,81.61,49.79
4483,66023110,818990,2025-09-23,1,163.55,28.65,16.74
