sale_id,product_id,sale_date,quantity,sales_amount,discount,profit
3884,162,2025-11-04,5,1262.96,246.94,95.75
3885,83,2025-02-28,4,4425.72,202.4,385.73
3886,2,2025-12-15,2,526.63,80.33,87.86
3887,25,2025-10-27,5,4579.99,156.63,667.32
3888,31,2025-08-16,2,4081.82,20.16,655.38
3889,167,2025-05-16,5,4943.22,373.8,918.62
3890,61,2025-10-21,1,3973.08,727.58,429.45
3891,85,2025-04-25,3,3697.36,617.09,289.68
3892,135,2025-04-25,4,2729.81,452.99,271.55
3893,26,2025-01-01,5,3832.09,323.91,668.51
3894,257,2025-11-05,2,2819.28,146.93,327.81
3895,111,2025-02-22,5,3255.34,504.13,535.72
3896,110,2025-05-24,3,4438.51,127.78,1035.48
3897,143,2025-04-09,1,3398.52,454.07,518.36
3898,137,2025-02-01,3,1004.79,118.37,219.97
3899,10,2025-03-25,1,2277.88,227.72,464.18
3900,188,2025-01-10,2,2603.13,131.19,407.16
3901,30,2025-02-11,5,4708.99,642.14,857.15
3902,116,2025-08-02,4,4524.27,193.06,466.45
3903,131,2025-04-03,4,3688.41,189.93,516.1
3904,218,2025-05-09,2,930.59,62.31,208.03
3905,137,2025-02-10,2,120.03,5.13,22.92
3906,248,2025-06-18,5,747.19,21.65,144.1
3907,112,2025-06-17,1,3531.36,589.66,518.23
3908,90,2025-03-01,4,857.51,85.25,150.56
3909,29,2025-11-12,5,2941.93,440.63,421.01
3910,125,2025-03-13,2,3467.69,324.32,662.09
3911,43,2025-05-18,5,2044.53,373,346.98
3912,17,2025-05-19,4,4496.86,374.75,611.11
3913,161,2025-06-26,4,2491.81,33.02,267.61
3914,37,2025-01-28,3,2709.5,37.21,289.83
3915,102,2025-11-30,1,469.68,12.6,58.02
3916,74,2025-05-19,5,605.02,30.87,128.15
3917,99,2025-07-15,1,519.35,5.94,121.83
3918,89,2025-07-19,3,2157.01,53.89,468.02
3919,189,2025-05-24,4,1040.84,109.09,77.5
3920,211,2025-07-16,2,764.22,19.51,85.42
3921,55,2025-03-29,2,2405.78,117.28,217.43
3922,96,2025-04-04,4,3818.29,421.52,570.47
3923,225,2025-11-18,2,2087.74,188.31,239.74
3924,164,2025-01-28,3,2904.29,387.67,454.35
3925,22,2025-09-05,3,2128.22,382.82,255.43
3926,252,2025-10-09,2,710.76,102.94,52.81
3927,150,2025-03-09,1,4450.34,242.28,782.28
3928,162,2025-10-29,2,4562.31,123.33,529.75
3929,205,2025-04-15,2,4465.73,244.59,992.38
3930,176,2025-03-05,1,678.71,94.4,48.06
3931,173,2025-10-02,4,1928.41,117.74,281.4
3932,235,2025-09-16,3,2190.31,391.7,416.27
3933,5,2025-01-06,4,395,1.19,90.33
3934,268,2025-09-12,3,3123.7,67.82,368.93
3935,170,2025-05-11,1,2477.77,266.69,273.2
3936,172,2025-12-09,5,3348.23,506.92,705.99
3937,218,2025-04-28,1,3839.72,629.1,682.57
3938,201,2025-05-07,5,1410.09,135.95,292.84
3939,223,2025-09-15,4,2248.85,401.6,331.3
3940,109,2025-01-01,2,1853.2,359.01,310.08
3941,218,2025-02-28,5,3515.03,404.02,762.22
3942,199,2025-12-05,4,3096.37,450.28,228.54
3943,80,2025-12-08,2,2786.89,227.95,378.65
3944,9,2025-03-03,4,4198.01,391.14,842.3
3945,64,2025-07-06,1,3851.17,582.66,384.93
3946,229,2025-08-12,1,2816.75,147.33,236.64
3947,168,2025-09-15,3,2892.74,536.5,279.3
3948,98,2025-02-18,4,2560.53,403.22,208
3949,43,2025-12-17,4,3761.08,408.65,282.8
3950,86,2025-12-02,4,1782.86,202.84,288.85
3951,111,2025-02-26,2,1054.31,24.92,178.17
3952,89,2025-09-09,2,2141.35,185.09,391.48
3953,252,2025-08-16,5,4804.89,900.01,610.19
3954,104,2025-11-04,4,2499.79,435.97,172.26
3955,211,2025-10-21,1,2582.39,29.71,630.26
3956,232,2025-05-02,3,2331.21,61.31,239.34
3957,222,2025-06-02,1,1580.95,160.52,350.18
3958,185,2025-10-21,3,3579.11,692.08,263.91
3959,8,2025-04-16,3,3926.14,467.21,438.57
3960,237,2025-02-17,1,3274.67,234.53,530.34
3961,213,2025-04-28,2,2193.9,413.82,354.94
3962,197,2025-07-09,5,2826.97,407.55,269.8
3963,51,2025-05-10,3,2231.65,129.82,184.45
3964,141,2025-07-03,4,2703.23,345.31,588.92
3965,107,2025-07-11,1,4467.52,499.58,473.25
3966,50,2025-11-30,2,1279.47,108.16,218.18
3967,91,2025-07-15,2,1542.89,162.23,298.02
3968,233,2025-02-03,3,2429.06,413.61,178.16
3969,229,2025-08-20,2,145.83,10.62,27.97
3970,3,2025-07-13,3,245.93,10.49,21.15
3971,105,2025-02-01,4,3164.21,626.6,594.92
3972,203,2025-10-28,5,3912.56,616.32,422.76
3973,6,2025-11-16,3,3709.1,91.07,783.14
3974,161,2025-10-03,4,4305.27,172.42,948.9
3975,64,2025-07-06,4,4476.07,834.94,881.34
3976,240,2025-08-05,5,794.35,152.46,143.78
3977,210,2025-07-08,1,1131.25,181.6,168.4
3978,183,2025-03-12,5,1125.19,58.59,230.22
3979,120,2025-10-28,1,3696.33,287.06,572.38
3980,86,2025-10-22,2,3444.06,474.52,377.77
3981,254,2025-04-30,5,1356.26,142.27,124.59
3982,221,2025-08-20,5,4100.51,685.31,779.75
3983,190,2025-05-14,3,3997.3,409.82,515.1
3984,44,2025-10-25,4,3182.52,34.21,679.36
3985,83,2025-12-19,4,271.15,39.42,46.91
3986,222,2025-09-23,4,3569.49,671.33,450.25
3987,164,2025-08-13,4,1825.2,33.13,340.52
3988,238,2025-05-12,4,654.38,117.35,87.1
3989,56,2025-01-07,5,4641.59,99.68,612.86
3990,61,2025-11-29,1,4685.92,158.76,973.06
3991,222,2025-01-20,1,3402.81,583.14,288.54
3992,170,2025-07-22,1,2881.84,559.62,453.26
3993,167,2025-09-02,2,3179.98,155.52,715.49
3994,46,2025-07-05,1,914.39,161.81,186.34
3995,218,2025-02-19,3,4168.04,162.47,848.62
3996,194,2025-08-26,4,925.93,53.97,186.94
3997,103,2025-03-26,1,1267.28,123.43,150.61
3998,219,2025-08-17,4,2886.47,340.76,318.26
3999,137,2025-01-18,2,4891.67,743.29,956.56
4000,187,2025-10-31,5,2235.07,402.35,382.56
4001,214,2025-05-10,2,1928.07,230.56,187.37
4002,17,2025-08-25,1,452.09,64.47,89.88
4003,66,2025-06-07,5,2967.28,270.61,373.99
4004,165,2025-09-03,3,1277.88,121.16,264.61
4005,175,2025-02-21,3,2451.33,358.49,455.49
4006,69,2025-07-25,4,1956.67,33.1,220.64
4007,258,2025-04-02,1,312.87,14.21,39.63
4008,145,2025-12-01,3,2126.18,142.78,477.61
4009,159,2025-03-04,4,3852.53,410.02,697.19
4010,261,2025-09-15,4,1455.92,233.95,120.72
4011,205,2025-03-22,2,2066.37,248.72,205.91
4012,210,2025-06-24,5,2716.7,531.01,287.84
4013,254,2025-06-18,3,2387.07,340.53,397.99
4014,153,2025-04-09,4,4327.98,522.67,838.23
4015,194,2025-09-19,4,986.02,98.34,144.26
4016,247,2025-03-24,4,4085.91,63.77,586.44
4017,246,2025-01-12,2,1418.72,185.22,253.45
4018,21,2025-09-25,3,215.18,39.02,34.73
4019,252,2025-04-11,4,3798.22,178.69,882.77
4020,258,2025-04-18,4,1751.54,223.52,303.63
4021,220,2025-10-23,4,3911.58,619.87,390.24
4022,100,2025-11-29,5,721.57,130.01,74.51
4023,215,2025-09-30,4,1159.31,48.71,224.44
4024,212,2025-05-02,4,4583.93,477.64,897.47
4025,22,2025-08-15,5,1408.34,167.55,163.61
4026,202,2025-10-31,4,562.66,45.9,83.09
4027,242,2025-04-09,1,665.87,118.15,76.64
4028,151,2025-12-22,2,2876.03,236.36,637.33
4029,200,2025-11-17,1,2722.71,185.57,205.5
4030,86,2025-04-23,5,3939.41,123.02,629.78
4031,161,2025-09-04,1,4520.27,876.46,826.08
4032,240,2025-09-26,5,1859.78,286.98,226.27
4033,135,2025-09-11,2,158.02,1.94,19.35
4034,12,2025-05-13,2,4554.85,773.55,353.72
4035,114,2025-07-11,4,476.14,67.49,58.59
4036,143,2025-10-14,4,2322.49,24.54,264.91
4037,268,2025-01-15,1,1972.5,43.79,429.61
4038,132,2025-03-20,5,352.01,23.76,45.84
4039,216,2025-12-24,1,1158.53,12.82,232.12
4040,191,2025-04-11,2,482.18,68.85,45.56
4041,20,2025-05-16,2,1068.29,69.82,143.6
4042,25,2025-04-25,3,120.02,5.72,19.87
4043,28,2025-03-28,5,994.2,96.22,81.75
4044,141,2025-12-18,3,2141.12,378.4,181.28
4045,215,2025-12-22,2,801.08,23.12,130.07
4046,150,2025-02-14,4,3885.58,626.51,724.37
4047,157,2025-11-17,5,307.98,61.46,32.66
4048,199,2025-05-20,3,4613.9,682.32,927.2
4049,172,2025-11-28,3,430.37,55.52,61.8
4050,223,2025-03-15,1,2829.99,85.55,489.01
4051,161,2025-08-08,3,2412.63,103.88,547.54
4052,73,2025-11-24,1,108.48,5.68,18.74
4053,127,2025-04-18,4,1148.54,195.56,235.59
4054,140,2025-11-20,2,2254.19,224.12,329.86
4055,129,2025-06-05,5,2081.44,51.71,503.69
4056,262,2025-02-20,3,3970.84,270.46,549.38
4057,253,2025-05-02,4,1151.19,52.91,207.8
4058,175,2025-10-08,3,4089.95,194.99,867.08
4059,262,2025-08-11,1,857.7,32.7,134.6
4060,11,2025-09-06,5,2260.88,441.76,403.77
4061,86,2025-08-13,4,4471.86,472.69,415.71
4062,66,2025-10-08,1,3922.64,355.78,779.99
4063,37,2025-11-25,1,3326.7,424.18,653.28
4064,27,2025-03-10,3,321.18,21.14,32.31
4065,260,2025-03-18,4,2963.18,378.43,563.92
4066,44,2025-07-30,2,4126.65,4.31,459.21
4067,23,2025-02-22,1,3003.64,229.16,229.75
4068,187,2025-11-03,5,445.59,36.64,57.14
4069,4,2025-07-17,4,2460.64,445.47,483.7
4070,237,2025-03-29,3,1386.54,122.55,297.63
4071,4,2025-01-15,3,4579.02,216.56,649.69
4072,52,2025-08-12,1,3115.02,470.5,310.38
4073,88,2025-09-17,1,3171.27,415.84,294.26
4074,180,2025-02-13,3,3335.3,64.6,639.08
4075,46,2025-12-17,4,4180.32,338.05,491.67
4076,48,2025-08-28,4,1670.36,8.46,225.97
4077,102,2025-11-11,5,1103.67,22.8,93.25
4078,263,2025-05-26,1,3363.02,390.98,339.79
4079,116,2025-07-19,4,719.01,79.71,71.51
4080,234,2025-03-10,1,4364.31,49.12,556.49
4081,254,2025-10-14,1,1582.98,231.11,314.51
4082,92,2025-12-10,2,4108.19,64.85,776.04
4083,129,2025-07-20,5,735.84,68.91,116.19
4084,4,2025-05-19,2,3811.31,156.34,748.34
4085,95,2025-08-22,4,4254.93,742.5,606.64
4086,257,2025-10-02,1,3659.38,630.99,603.07
4087,122,2025-02-13,2,4038.62,196.82,658.94
4088,175,2025-06-17,1,3656.03,344.7,579.35
4089,153,2025-10-24,2,4215.12,683.7,704.74
4090,121,2025-04-12,1,959.89,168.93,65.4
4091,14,2025-06-30,3,1916.17,97.64,257.82
4092,118,2025-12-06,3,3988.17,7.84,947
4093,74,2025-08-06,4,1454.27,262.05,179.5
4094,36,2025-06-14,1,2664.72,200.21,435.73
4095,90,2025-09-16,5,331.19,3.61,79.86
4096,187,2025-06-26,5,499.71,31.68,71.23
4097,256,2025-08-04,3,1665.34,83.65,365.63
4098,162,2025-02-02,5,4310.53,223.66,403.98
4099,96,2025-10-03,1,3217.35,231.02,295.38
4100,137,2025-02-26,1,4254.04,793.74,555.21
4101,143,2025-11-13,1,3419.45,52.59,668.14
4102,2,2025-08-31,5,4364.78,361.38,790.92
4103,117,2025-10-30,4,3905.43,715.68,660.88
4104,170,2025-07-24,3,2789.15,125.23,428.84
4105,12,2025-09-03,2,59.61,0.82,4.78
4106,61,2025-06-02,4,190.51,23.29,41.17
4107,90,2025-01-01,2,2493.77,435.66,239.95
4108,252,2025-06-27,1,3655.24,181.61,317.56
4109,168,2025-09-29,2,3892.68,573.82,754.5
4110,128,2025-01-19,1,4999.54,527.56,936.1
4111,109,2025-02-25,4,1533.75,16.87,149.96
4112,74,2025-02-22,5,3329.88,647.4,483.55
4113,261,2025-02-16,1,4041.1,16.62,891
4114,29,2025-12-14,2,1083.67,178.64,85.94
4115,111,2025-04-29,3,2382.35,168.6,209.02
4116,99,2025-03-29,2,3789.16,142.77,809.03
4117,176,2025-01-30,1,3714.87,108.22,818.4
4118,88,2025-03-22,4,3369.26,372.97,532.17
4119,252,2025-10-11,2,1152.43,187.22,130.38
4120,62,2025-03-24,1,1021.07,114.61,86.57
4121,139,2025-06-12,4,156.62,27,12.43
4122,36,2025-12-11,4,2357.02,99.94,535.75
4123,150,2025-03-12,4,2111.25,169.84,325.17
4124,93,2025-09-10,2,2913.67,471.01,365.59
4125,167,2025-04-15,3,1874.58,172.52,143.87
4126,234,2025-01-03,5,1441.76,72.12,213.5
4127,231,2025-10-09,5,2663.95,21.7,286.4
4128,184,2025-01-19,3,2170.15,350.47,376.72
4129,191,2025-04-14,4,2800.21,515.63,537.6
4130,25,2025-09-13,3,913.98,157.75,114.09
4131,54,2025-12-13,4,3668.06,381.95,470.72
4132,6,2025-07-05,2,4420.83,256.7,334.37
4133,189,2025-04-03,4,993.56,40.3,230.67
4134,208,2025-04-24,2,2386.71,281.2,318.97
4135,133,2025-08-15,4,1363.93,32.1,295.01
4136,85,2025-05-11,3,64.85,4.19,15.15
4137,92,2025-09-11,5,1313.01,112.65,270.79
4138,150,2025-05-04,4,3294.79,628.24,392.68
4139,174,2025-11-28,2,2487.34,451.86,196.08
4140,103,2025-11-12,5,904.42,177.27,120.54
4141,171,2025-01-28,2,1261.71,234.66,144.85
4142,255,2025-06-17,2,1506.21,66.2,305.99
4143,261,2025-01-27,1,2578.6,234.38,378.88
4144,215,2025-01-22,3,2963,26.95,291.29
4145,158,2025-07-19,4,1415.03,167.42,190.99
4146,122,2025-07-12,1,2123.88,315.82,374.33
4147,135,2025-12-04,1,379.35,21.74,37.5
4148,36,2025-12-23,4,1288.58,10.92,248.24
4149,198,2025-10-30,1,4692,180.33,695.9
4150,135,2025-10-21,5,1288.37,118.34,95.21
4151,214,2025-04-07,5,2648.72,474.64,195.96
4152,138,2025-06-06,3,4429.96,300.55,750
4153,253,2025-07-29,3,1243.13,141.92,208.86
4154,205,2025-05-03,3,2171.54,375.66,342.35
4155,202,2025-02-07,5,4116.54,203.55,512.66
4156,107,2025-09-30,4,3374.83,438.62,552.06
4157,58,2025-08-12,1,3868.46,175.82,493.29
4158,12,2025-08-01,5,1024.97,145.97,93.22
4159,90,2025-01-13,2,116.75,20.95,23.59
4160,265,2025-06-05,2,4082.03,130.04,846.28
4161,251,2025-09-14,4,3136.66,315.66,547.06
4162,40,2025-07-25,1,2635.63,497.48,508.84
4163,80,2025-04-10,4,2162.37,126.55,273.67
4164,103,2025-12-28,4,3285.99,78.39,592.18
4165,132,2025-10-30,2,906.03,61.48,133.55
4166,96,2025-08-19,4,4987.44,777.02,433.77
4167,105,2025-12-11,1,2384.7,415.56,387.64
4168,48,2025-02-23,4,1223.73,129.16,106.58
4169,184,2025-07-15,3,771.09,37.24,159.82
4170,7,2025-08-15,4,1919.77,209.55,147.29
4171,19,2025-04-07,1,1584.91,58.84,290.24
4172,13,2025-11-20,5,1900.53,117.18,179.26
4173,155,2025-01-30,3,3070.19,7.63,684.19
4174,178,2025-01-14,4,3052.05,312.28,322.09
4175,35,2025-05-02,4,4856.62,960.9,817
4176,111,2025-05-16,2,2111.61,46.89,297.81
4177,63,2025-02-01,1,315.73,5.73,28.65
4178,94,2025-12-13,5,1323.32,262.7,181.4
4179,11,2025-01-03,2,487.68,41.86,36.52
4180,189,2025-01-21,5,2209.08,152.71,360.45
4181,9,2025-02-25,2,1118.81,90.18,201.03
4182,110,2025-11-23,3,3933.25,42.44,429.01
4183,147,2025-05-18,4,3678.81,160.97,548.96
4184,101,2025-12-04,4,4434.99,399.77,680.57
4185,209,2025-10-27,2,918.34,69.92,198.73
4186,169,2025-03-10,3,230.24,10.89,25.45
4187,152,2025-06-22,5,3072.78,50.45,463.29
4188,184,2025-12-12,4,4270.49,447.24,643.83
4189,75,2025-06-17,4,2995.16,106.04,345.22
4190,142,2025-06-01,2,3708.8,591.99,705.78
4191,39,2025-05-21,3,3715.9,742.97,305.09
4192,84,2025-02-03,4,2544.53,205.32,503.33
4193,138,2025-10-22,3,1888.23,294.37,278.86
4194,80,2025-10-27,1,2911.78,515.91,249.6
4195,25,2025-10-04,5,1459.26,110.75,231.74
4196,105,2025-06-27,2,3395.47,610.02,415.96
4197,69,2025-01-04,1,3502.32,109.23,661.81
4198,233,2025-05-16,2,2962.9,553.59,267.87
4199,37,2025-09-22,2,901.32,74.94,166.27
4200,12,2025-06-03,2,1206.19,148.33,103.24
4201,199,2025-04-21,2,4182.05,778.61,375.41
4202,120,2025-10-05,1,1566.73,250.81,164.68
4203,113,2025-03-05,5,3589.51,140.42,530.05
4204,85,2025-10-20,3,3816.81,145.79,446.37
4205,195,2025-11-29,2,1652.5,45.1,305.87
4206,231,2025-10-16,2,784.71,46.63,92.88
4207,133,2025-09-11,5,1768.42,3.37,229.07
4208,90,2025-05-04,5,3317.35,497.44,470.19
4209,217,2025-12-26,5,3954.67,707.67,335.62
4210,81,2025-03-15,1,528.25,25.25,116.3
4211,207,2025-04-12,1,4394.34,523.03,373.87
4212,1,2025-06-01,4,1531.12,147.01,317.22
4213,75,2025-04-29,2,1881.3,49.04,452.41
4214,222,2025-02-24,1,2961.42,469.11,202.71
4215,116,2025-02-16,1,1600.39,308.1,299.48
4216,267,2025-12-10,1,3621.64,176.44,304.17
4217,13,2025-02-27,2,3380.51,491.33,645.23
4218,254,2025-10-05,1,1492.95,103.22,223.5
4219,150,2025-12-25,2,4579.51,900.7,530.17
4220,218,2025-09-28,1,2599.6,503.11,222.57
4221,5,2025-06-01,1,4856.67,962.56,418.39
4222,1,2025-05-28,2,4189.69,26.14,639.78
4223,226,2025-12-01,2,2628.62,124.3,330.41
4224,132,2025-10-11,3,4770.26,925.38,705.85
4225,88,2025-02-06,2,4793.65,713.55,712.6
4226,120,2025-02-15,5,4483.05,251.74,1009.46
4227,108,2025-01-02,3,192.3,33.1,33.63
4228,175,2025-09-03,1,4483.68,57.74,849.61
4229,265,2025-11-02,5,4639.2,261.76,401.96
4230,242,2025-09-02,5,2210.26,218.1,275.37
4231,66,2025-10-06,4,4834.55,705.66,420.8
4232,53,2025-03-09,2,1822.51,83.03,164.52
4233,180,2025-01-09,4,328.44,23.44,31.69
4234,238,2025-04-22,4,3386.09,387,538.16
4235,247,2025-07-14,5,3073.47,268.01,495.97
4236,188,2025-08-17,3,1211.62,92.48,190.59
4237,60,2025-04-19,4,2713.01,22.16,586.84
4238,201,2025-03-03,2,1408.93,81.92,278.61
4239,227,2025-12-04,2,2328.95,333.76,296.46
4240,253,2025-02-14,1,3156.42,295.11,392.79
4241,226,2025-05-19,4,1694.68,328.3,197.5
4242,154,2025-03-24,5,2794.78,135.92,423.04
4243,60,2025-07-14,1,4563.85,331.25,430.03
4244,120,2025-10-16,1,3838.21,322.76,566.24
4245,67,2025-11-26,4,4865.03,888.33,589.64
4246,201,2025-07-01,5,3545.59,298.48,707.53
4247,11,2025-02-19,2,4483.86,534.31,332.37
4248,88,2025-04-12,2,3315.3,442.52,704.97
4249,157,2025-11-28,2,1426.96,18.82,275.71
4250,127,2025-01-16,3,475.42,7.04,113.38
4251,55,2025-01-24,3,3008.68,529.37,434.95
4252,239,2025-07-05,3,1962.48,29.37,405.66
4253,109,2025-07-15,1,3562.08,526.86,423.58
4254,191,2025-08-20,4,1424.49,125.72,161.1
4255,179,2025-10-06,4,4190.29,412.55,714.51
4256,164,2025-02-23,3,347,6.02,58.12
4257,66,2025-07-04,5,2179.07,63.47,391.3
4258,103,2025-11-29,1,2489.97,321.78,408.06
4259,24,2025-10-28,3,1705.7,153.07,198.47
4260,213,2025-06-22,4,3839.88,598.39,480.41
4261,50,2025-10-09,1,2434.91,28.68,377.94
4262,140,2025-05-19,5,773.49,40.53,156.21
4263,155,2025-06-16,1,4157.77,448.42,562.7
4264,143,2025-06-19,5,466.64,5.54,40.23
4265,25,2025-06-27,2,3947.93,56.83,350.68
4266,34,2025-01-04,3,241.12,12.84,40.65
4267,112,2025-08-23,2,4514.47,604.77,552.33
4268,165,2025-05-12,4,897.94,96.65,88.8
4269,13,2025-10-27,1,1168.83,229.59,135
4270,150,2025-05-17,1,440.88,20.03,61.93
4271,60,2025-07-19,2,94.27,8.79,21.13
4272,217,2025-01-04,3,4597.16,243.29,1063.39
4273,6,2025-04-05,3,1858.5,290.13,235.25
4274,31,2025-12-13,4,2174.12,202.23,445.9
4275,28,2025-10-16,1,2377.27,295.66,400.01
4276,228,2025-01-07,5,4146.13,5.4,686.75
4277,227,2025-02-15,4,254.17,25.04,37.15
4278,148,2025-07-27,2,3212.3,22.39,621.67
4279,159,2025-08-28,3,1953.58,238.21,177.99
4280,154,2025-05-26,1,4274.17,572.56,758.17
4281,240,2025-02-21,4,1546.32,1.02,256.91
4282,144,2025-07-13,4,4371.74,51.78,371.26
4283,207,2025-05-28,1,4279.76,724.33,744.42
4284,218,2025-07-08,5,495.72,40.06,49.48
4285,131,2025-09-16,2,628.98,98.28,64.23
4286,50,2025-05-11,2,214.24,1.41,43.13
4287,108,2025-05-25,5,119.16,10.21,23.76
4288,195,2025-03-29,4,3488.37,205.56,463.13
4289,91,2025-11-14,2,845.53,124.3,115.6
4290,185,2025-08-23,3,2596.79,95.41,239.14
4291,208,2025-12-13,5,2903.09,183.21,260.24
4292,78,2025-11-10,4,1079.46,111.45,117.82
4293,90,2025-08-20,5,1314.01,91,246.04
4294,123,2025-07-28,5,1233.33,116.81,256.75
4295,45,2025-04-14,2,419.22,31.28,31.14
4296,222,2025-12-13,3,2922.89,392.35,346
4297,138,2025-01-25,4,3344.83,59.63,494.35
4298,213,2025-07-25,5,150.32,20.94,30.65
4299,28,2025-08-08,3,4414.24,703.81,459.39
4300,129,2025-02-02,5,2521.4,241.64,345.93
4301,138,2025-04-15,5,1803.31,250.63,265.27
4302,255,2025-09-02,4,1444.14,182.85,281.21
4303,165,2025-06-05,2,1561.35,72.97,196.59
4304,76,2025-11-15,4,3342.62,64.72,564.99
4305,136,2025-12-27,2,2687.3,458.7,324.14
4306,178,2025-05-29,5,4542.01,252.3,749.32
4307,136,2025-06-24,5,4265.2,640.4,569.71
4308,105,2025-08-25,2,257.41,36.37,26.18
4309,198,2025-05-25,1,2065.89,141.68,471.62
4310,59,2025-06-21,2,4233.23,821.65,478.62
4311,184,2025-08-21,4,1436.82,43.59,330.31
4312,77,2025-04-06,3,4680.92,334.1,944.92
4313,157,2025-03-09,1,1464.53,8.26,190.64
4314,36,2025-08-09,5,344.46,60.56,34.92
4315,168,2025-10-30,5,2312.71,431.03,235.71
4316,15,2025-02-14,3,1530.3,186.75,306.85
4317,4,2025-04-25,3,199.01,11.54,43.18
4318,29,2025-02-07,4,756.07,4.87,108.42
4319,31,2025-10-17,3,1501.25,30.34,324.37
4320,153,2025-12-07,2,2974.36,397.75,515.9
4321,146,2025-03-29,5,1695.54,24.15,309.99
4322,210,2025-05-30,2,2982.09,377.72,478.02
4323,119,2025-10-21,1,3640.57,171.6,426.14
4324,171,2025-05-15,1,2041.58,243.95,293.64
4325,129,2025-05-02,5,4176.97,795.77,346.02
4326,173,2025-05-20,1,3657.55,397.59,448.44
4327,28,2025-04-28,2,469.93,26.19,97.4
4328,142,2025-10-06,2,554.56,49.61,47.79
4329,161,2025-03-06,5,3755.14,197.35,872.41
4330,24,2025-08-21,5,3227.04,84.6,698.49
4331,166,2025-11-13,2,4772.61,837.19,592.45
4332,12,2025-03-03,5,2989.71,126.73,677.15
4333,232,2025-08-06,3,3823.96,606.99,632.25
4334,243,2025-12-17,2,3159.24,286.58,275.24
4335,17,2025-12-06,2,1990.23,211.6,245.05
4336,125,2025-03-21,2,2865.93,371.21,456.17
4337,119,2025-01-18,1,2337.18,89.34,312.86
4338,195,2025-09-02,2,3652.52,386.98,491.31
4339,11,2025-09-09,5,4367.02,842.1,605.84
4340,125,2025-08-16,5,1751.18,25.69,313.96
4341,28,2025-01-17,2,116.16,18.12,8.87
4342,143,2025-02-07,5,945.69,48.29,180.93
4343,41,2025-02-10,2,2088.27,83.56,388.21
4344,214,2025-09-20,4,4357.84,624.25,399.37
4345,53,2025-05-17,3,2611.77,385.22,404.51
4346,144,2025-04-14,4,1583.29,195.74,295.35
4347,11,2025-01-31,5,1076.71,155.8,89.36
4348,251,2025-08-16,4,545.29,84.29,90.13
4349,40,2025-12-20,5,2962.29,256.7,502.66
4350,63,2025-01-18,4,4647.29,223.38,571.51
4351,164,2025-03-14,1,1200.02,235.08,112.59
4352,69,2025-03-31,5,2226.21,208.02,193.22
4353,78,2025-01-06,4,3824.27,687.5,414.85
4354,24,2025-11-11,3,1213.22,38.65,110.88
4355,161,2025-11-14,3,2460.46,229.5,214.06
4356,164,2025-10-09,4,164.63,13.72,17.33
4357,8,2025-08-01,5,532.99,33.88,66.83
4358,31,2025-03-03,2,4506.79,516.07,838.12
4359,240,2025-12-25,5,670.51,41.85,116.75
4360,91,2025-11-30,3,4640.62,571.53,613.24
4361,46,2025-11-03,4,1011.93,87.24,137.81
4362,59,2025-03-12,4,3261.36,518.75,344.21
4363,197,2025-02-09,2,821.27,89.55,145.12
4364,39,2025-01-08,2,2242.71,227.68,408.68
4365,3,2025-10-08,5,491.55,0.75,58.76
4366,117,2025-03-27,3,3296.01,650.27,363.09
4367,262,2025-12-17,5,2470.07,340.37,474.01
4368,187,2025-11-07,3,1833.01,222.78,145.15
4369,187,2025-05-10,2,1267.61,146.16,123.12
4370,175,2025-06-05,5,2736.43,377.65,215.9
4371,56,2025-07-22,3,1033.74,20.52,106.89
4372,148,2025-07-11,3,3579.26,95.64,500.93
4373,40,2025-05-24,2,703.77,112.87,72.4
4374,65,2025-02-21,3,3270.2,280.44,342.68
4375,141,2025-11-30,4,149.66,28.47,25.97
4376,145,2025-01-30,2,4051.74,314.32,470.6
4377,242,2025-01-10,4,2393.33,210.73,509.83
4378,107,2025-06-28,3,4858.04,923.36,601.21
4379,126,2025-07-20,1,1474.96,242.85,306.82
4380,116,2025-06-03,3,420.39,44.39,36.31
4381,186,2025-01-01,5,654.25,46.78,146.9
4382,33,2025-06-04,3,4930.93,888,429.37
4383,254,2025-12-11,3,3263.45,337.7,594.75
4384,95,2025-01-01,1,3424.09,262.1,439.26
4385,171,2025-04-17,5,3831.42,169.81,496.97
4386,166,2025-06-10,4,3455.36,349.61,626.55
4387,114,2025-09-24,5,2194.72,301.08,282.02
4388,107,2025-06-15,4,1450.72,49.41,142.72
4389,26,2025-01-27,2,4917.23,103.48,1147.47
4390,60,2025-03-10,4,4399.63,687.62,807.28
4391,79,2025-08-17,2,2805.03,110.68,497.29
4392,200,2025-05-29,2,2894.17,374.94,302.56
4393,53,2025-06-02,4,2263.25,70.85,345.08
4394,247,2025-03-01,4,338.08,5.76,41.15
4395,69,2025-09-06,4,709.27,80.62,91.95
4396,265,2025-03-29,1,4029.16,682.17,516.11
4397,162,2025-03-30,4,4029.03,66.28,746.17
4398,229,2025-10-15,1,4580.16,351.16,577.15
4399,194,2025-03-03,5,1385.87,29.03,285.52
4400,131,2025-02-07,1,3146.4,47.26,421.74
4401,61,2025-01-21,2,2665.53,510.17,280.33
4402,264,2025-02-10,5,3872.01,616.42,611.03
4403,216,2025-01-30,2,3178.82,356.83,380.44
4404,231,2025-04-26,5,3323.07,317.47,703.7
4405,218,2025-07-18,1,4544.28,649.91,726.25
